,n_neighbors,min_dist,qij_score
462,58,0.075,1.469521770844774
463,58,0.1,1.4646087259822522
464,58,0.25,1.2006710423817202
465,58,0.5,1.0482112518795015
466,58,0.75,0.9702929974800636
467,58,1.0,1.0075248250911635
468,60,0.01,1.3538614288990587
469,60,0.025,1.3606736106274582
470,60,0.05,1.4650717532005464
471,60,0.075,1.3755806574679283
472,60,0.1,1.540768494888531
473,60,0.25,1.1811492913005655
474,60,0.5,1.0973075534566732
475,60,0.75,1.0432682224290897
476,60,1.0,0.9752591270407907
477,62,0.01,1.4031140029702156
478,62,0.025,1.4295466345322323
479,62,0.05,1.456447681321002
480,62,0.075,1.3492002258404359
481,62,0.1,1.3541337326447023
482,62,0.25,1.2098725765452585
483,62,0.5,1.001882491024003
484,62,0.75,0.9659071752311004
485,62,1.0,0.9347191995739186
486,64,0.01,1.3818725257525646
487,64,0.025,1.3008035020396083
488,64,0.05,1.3076512070378943
489,64,0.075,1.3771233708882908
490,64,0.1,1.3411713514469668
491,64,0.25,1.1197983146276913
492,64,0.5,0.9975402567513871
493,64,0.75,0.9834559293622531
494,64,1.0,0.9887634844568955
495,65,0.01,1.474478647604088
496,65,0.025,1.4206384378962778
497,65,0.05,1.4070693161716221
498,65,0.075,1.3594385571742595
499,65,0.1,1.3752002011519364
500,65,0.25,1.1561755136134906
501,65,0.5,1.0308821483565502
502,65,0.75,0.9927456440991618
503,65,1.0,0.9919687377383015
504,67,0.01,1.3842281824443718
505,67,0.025,1.424823550210526
506,67,0.05,1.343291129558673
507,67,0.075,1.3010280429847256
508,67,0.1,1.3963299127029734
509,67,0.25,1.1528975572425635
510,67,0.5,1.0584914539118468
511,67,0.75,1.0061417247816031
512,67,1.0,0.9579529570032044
513,69,0.01,1.449316252141025
514,69,0.025,1.3231444041623384
515,69,0.05,1.2997955083061035
516,69,0.075,1.2826503370828695
517,69,0.1,1.2626193569926816
518,69,0.25,1.122519836245866
519,69,0.5,1.0731428849334845
520,69,0.75,1.0021164076156257
521,69,1.0,0.9450880963482833
522,71,0.01,1.4207163695342837
523,71,0.025,1.4633341824757453
524,71,0.05,1.4076215003335122
525,71,0.075,1.2817608788450023
526,71,0.1,1.369526795476074
527,71,0.25,1.2010742122112816
528,71,0.5,1.0121856728924454
529,71,0.75,0.9780687849895582
530,71,1.0,0.9333975040516362
531,73,0.01,1.5328348357720296
532,73,0.025,1.4537633419887515
533,73,0.05,1.3338029354314225
534,73,0.075,1.3732289050183688
535,73,0.1,1.410152492402962
536,73,0.25,1.212742881750203
537,73,0.5,0.9805461958316597
538,73,0.75,0.9533138421273861
539,73,1.0,0.953252316037922
540,75,0.01,1.4885254456074124
541,75,0.025,1.3167485691781602
542,75,0.05,1.3142424438849822
543,75,0.075,1.3912809804399124
544,75,0.1,1.3055638399531135
545,75,0.25,1.2996638487922727
546,75,0.5,1.032175286110924
547,75,0.75,1.0250295809396857
548,75,1.0,0.9485616586140146
549,77,0.01,1.3661463444099828
550,77,0.025,1.240190807662895
551,77,0.05,1.3211558438592075
552,77,0.075,1.2743063036798272
553,77,0.1,1.2225594302356964
554,77,0.25,1.2018722301772709
555,77,0.5,0.9845785081537892
556,77,0.75,0.9669479777810794
557,77,1.0,0.9096876988405675
558,79,0.01,1.3850052322342412
559,79,0.025,1.3115162103554914
560,79,0.05,1.3537052423148035
561,79,0.075,1.3609338419064656
562,79,0.1,1.4002995384914048
563,79,0.25,1.2381796969719403
564,79,0.5,1.0254702049911764
565,79,0.75,0.9625618857862213
566,79,1.0,0.9506403663604717
567,82,0.01,1.4155215783056319
568,82,0.025,1.352010485438874
569,82,0.05,1.2941555295687994
570,82,0.075,1.3003786573912652
571,82,0.1,1.405486566923745
572,82,0.25,1.1621415161907356
573,82,0.5,0.9978731454300327
574,82,0.75,0.951069873052524
575,82,1.0,0.967922874858365
576,84,0.01,1.2882412227332152
577,84,0.025,1.3754504738667697
578,84,0.05,1.3145193686058594
579,84,0.075,1.2930554400480938
580,84,0.1,1.287233775492803
581,84,0.25,1.0843885982022528
582,84,0.5,1.005620056234335
583,84,0.75,0.9645310903724642
584,84,1.0,0.9429342386896424
585,86,0.01,1.574821403526518
586,86,0.025,1.4092386271869835
587,86,0.05,1.2892353562235463
588,86,0.075,1.257217474782511
589,86,0.1,1.382448374486546
590,86,0.25,1.0797330489690626
591,86,0.5,1.0279225591203343
592,86,0.75,0.9128978951957745
593,86,1.0,0.9408852005387001
594,89,0.01,1.4124769570516804
595,89,0.025,1.303601631749821
596,89,0.05,1.3094965745633296
597,89,0.075,1.1730778709239607
598,89,0.1,1.4009263975852804
599,89,0.25,1.1541664128073235
600,89,0.5,0.916768306618648
601,89,0.75,0.9388416079861246
602,89,1.0,0.9053175393018451
603,91,0.01,1.4085583692670554
604,91,0.025,1.308222991709905
605,91,0.05,1.3254960426161864
606,91,0.075,1.2561540579516492
607,91,0.1,1.2148470588134757
608,91,0.25,1.202755408483946
609,91,0.5,0.959687153112271
610,91,0.75,0.9159437335726244
611,91,1.0,0.932139385179898
612,94,0.01,1.2776220749714016
613,94,0.025,1.436618425947553
614,94,0.05,1.3057864786464481
615,94,0.075,1.295929966765291
616,94,0.1,1.278839893972198
617,94,0.25,1.1104110090374988
618,94,0.5,1.0034959645461212
619,94,0.75,0.9368523615205087
620,94,1.0,0.9695797694033788
621,97,0.01,1.3216927318030276
622,97,0.025,1.2446363362654544
623,97,0.05,1.2464094275484907
624,97,0.075,1.3020890512790153
625,97,0.1,1.2210284287053499
626,97,0.25,1.087413419142563
627,97,0.5,0.9802122129167703
628,97,0.75,0.9349663902162932
629,97,1.0,0.9014077638992903
630,99,0.01,1.3180681676281703
631,99,0.025,1.3309867163224904
632,99,0.05,1.2099844058943177
633,99,0.075,1.1824157337549028
634,99,0.1,1.229275094799573
635,99,0.25,1.0439108080077366
636,99,0.5,0.9381721277033979
637,99,0.75,0.9131119260192824
638,99,1.0,0.8947546663601953
639,102,0.01,1.2948773182977789
640,102,0.025,1.4639224644285207
641,102,0.05,1.298068325230357
642,102,0.075,1.3585444438502927
643,102,0.1,1.2936622624951504
644,102,0.25,1.2752113808630066
645,102,0.5,0.9732244497400497
646,102,0.75,0.9470524800256008
647,102,1.0,0.9469910911410837
648,105,0.01,1.4051636311480804
649,105,0.025,1.3190216896493734
650,105,0.05,1.2328932932091892
651,105,0.075,1.3016713465902319
652,105,0.1,1.3415460172701241
653,105,0.25,1.1790775626074455
654,105,0.5,1.0056544559269787
655,105,0.75,0.9714103115202875
656,105,1.0,0.9265789006863034
657,108,0.01,1.3234266910589634
658,108,0.025,1.2690124659002109
659,108,0.05,1.2422521300308613
660,108,0.075,1.164148956179143
661,108,0.1,1.2680169139948356
662,108,0.25,1.1544111769057341
663,108,0.5,1.015354386858002
664,108,0.75,0.9768254140676778
665,108,1.0,0.9554055846268588
666,111,0.01,1.282726891512005
667,111,0.025,1.3194069698060984
668,111,0.05,1.2342370473018667
669,111,0.075,1.3089360881404
670,111,0.1,1.293662792439494
671,111,0.25,1.1280542365929378
672,111,0.5,1.0207695080539638
673,111,0.75,0.9259154878176705
674,111,1.0,0.974434672418
675,114,0.01,1.263342482323785
676,114,0.025,1.2865851822421783
677,114,0.05,1.2967873008238886
678,114,0.075,1.2729710232831177
679,114,0.1,1.2980315583823714
680,114,0.25,1.1742590906728063
681,114,0.5,0.9951633534357782
682,114,0.75,0.9999786993660038
683,114,1.0,0.9054411016140067
684,117,0.01,1.2242703172312162
685,117,0.025,1.3445340938692816
686,117,0.05,1.3118390760811343
687,117,0.075,1.310993623881319
688,117,0.1,1.2395682724896515
689,117,0.25,1.1633179006431744
690,117,0.5,1.0018866696645548
691,117,0.75,0.9022288913508492
692,117,1.0,0.9001826961411918
693,121,0.01,1.3608783100198263
694,121,0.025,1.3304831549105058
695,121,0.05,1.305657381778456
696,121,0.075,1.3348350884513227
697,121,0.1,1.217246776778123
698,121,0.25,1.1506497486656304
699,121,0.5,0.9546230741160517
700,121,0.75,0.973912670449228
701,121,1.0,0.9169309153564456
702,124,0.01,1.2779400458579833
703,124,0.025,1.4257282295193674
704,124,0.05,1.3009942598465
705,124,0.075,1.355493263258575
706,124,0.1,1.216945738305319
707,124,0.25,1.2332227189405396
708,124,0.5,0.9708626044135906
709,124,0.75,0.9646955578581693
710,124,1.0,0.9121919714282312
711,128,0.01,1.350890760356445
712,128,0.025,1.1399450205565111
713,128,0.05,1.3534203777668328
714,128,0.075,1.2271161977230687
715,128,0.1,1.2245355751197469
716,128,0.25,1.1397798319889532
717,128,0.5,0.9331172273719908
718,128,0.75,0.912126992175061
719,128,1.0,0.8896359348049838
720,131,0.01,1.3132620986503145
721,131,0.025,1.2622896164500474
722,131,0.05,1.2471695958995008
723,131,0.075,1.2252501886901062
724,131,0.1,1.2884214076806426
725,131,0.25,1.1041168129413919
726,131,0.5,1.0439586192257622
727,131,0.75,0.9061037586300928
728,131,1.0,0.879198919028374
729,135,0.01,1.3673377887458456
730,135,0.025,1.3240191864430315
731,135,0.05,1.221578353261397
732,135,0.075,1.2604833204644734
733,135,0.1,1.225356080818493
734,135,0.25,1.1790782738297398
735,135,0.5,0.9486949981390334
736,135,0.75,0.9009213421286155
737,135,1.0,0.8858046177887076
738,139,0.01,1.3056895402288724
739,139,0.025,1.3365896835549371
740,139,0.05,1.244783692871164
741,139,0.075,1.2566157977386707
742,139,0.1,1.2844466621310282
743,139,0.25,1.1221102685627606
744,139,0.5,0.9223510776526478
745,139,0.75,0.9594912362304671
746,139,1.0,0.9065736426708346
747,143,0.01,1.3286188269379595
748,143,0.025,1.288641838697104
749,143,0.05,1.2553085537406234
750,143,0.075,1.28997301936728
751,143,0.1,1.2289079377349772
752,143,0.25,1.117058737717172
753,143,0.5,0.9388754393789691
754,143,0.75,0.8695750711994314
755,143,1.0,0.935866178548654
756,147,0.01,1.251381669550125
757,147,0.025,1.2540039311321385
758,147,0.05,1.21100529283353
759,147,0.075,1.204986611679062
760,147,0.1,1.1650596197450742
761,147,0.25,0.990455643780451
762,147,0.5,0.9341713486295342
763,147,0.75,0.8791246036813485
764,147,1.0,0.8859444450876586
765,151,0.01,1.189377961527553
766,151,0.025,1.2755270688700246
767,151,0.05,1.1827208664430753
768,151,0.075,1.238206071424389
769,151,0.1,1.1806068168407098
770,151,0.25,1.1197586735873424
771,151,0.5,0.9419096355349135
772,151,0.75,0.8720595929827448
773,151,1.0,0.8821064897557003
774,155,0.01,1.243172356146352
775,155,0.025,1.2368248687514205
776,155,0.05,1.182736033990171
777,155,0.075,1.1697641489756148
778,155,0.1,1.2678196233667665
779,155,0.25,1.0453274829815644
780,155,0.5,0.9211803143214974
781,155,0.75,0.8592032250627604
782,155,1.0,0.8960440589818299
783,159,0.01,1.2477177416086747
784,159,0.025,1.3438145234516465
785,159,0.05,1.2288357283726148
786,159,0.075,1.2021640721573332
787,159,0.1,1.2023592769262699
788,159,0.25,1.1298146036534868
789,159,0.5,0.9795632640193981
790,159,0.75,0.8789488230194724
791,159,1.0,0.893377595787328
792,164,0.01,1.2930686983966826
793,164,0.025,1.2237614683934694
794,164,0.05,1.2162569295227366
795,164,0.075,1.3342608136795224
796,164,0.1,1.215619729608842
797,164,0.25,1.1142447514732865
