,auc_rnx,pearsonr,cca_stress,mds_isotonic,sammon_nlm,n_neighbors,min_dist
0,0.19295366514391807,0.0691380704412494,750402.0916013985,0.9952921277402691,1.2615143080072584,2,0.0010000000000000007
1,0.19175549396681515,0.012041075765950511,815375.6503302606,0.9980628334247784,1.3443037827955626,2,0.002154434690031885
2,0.193692611269455,0.06691439792021842,760511.5056342145,0.9945426719333034,1.2708648565167249,2,0.004641588833612782
3,0.19070554117856064,0.056120232043656876,745659.5467768915,0.9966969463752481,1.3534713511169172,2,0.009999999999999998
4,0.18590081244540085,-0.002461774446300799,832123.5577751095,0.9985816327801476,1.3991384535930462,2,0.021544346900318843
5,0.1923654839721269,0.04049286699803628,784218.951586458,0.9969367525040227,1.3205847875482235,2,0.0464158883361278
6,0.19297427572966924,0.06051715493683964,747621.4429190708,0.9966306375009049,1.3241096578313083,2,0.09999999999999999
7,0.19424018445195249,0.025113838359640227,796931.2663916737,0.9968353916085138,1.3238412701822535,2,0.21544346900318836
8,0.19313062232012926,0.026237539021286494,786401.2182697607,0.9977704685116262,1.3080456937971214,2,0.46415888336127786
9,0.1877961522846619,-0.004364874389310758,800055.3414531441,0.9990764542797379,1.3994215445906437,2,1.0
10,0.34174183807297753,0.2947389602459174,498344.15593307803,0.9379621103958231,0.85272888415623,3,0.0010000000000000007
11,0.34751798444024773,0.25092519578194006,533457.1904577661,0.9304399652221168,0.8264054386119516,3,0.002154434690031885
12,0.3673186940095997,0.37549446226826255,418419.43105264835,0.8954573687855932,0.6595021672715238,3,0.004641588833612782
13,0.38218101491107603,0.40919897039666797,411940.41851672856,0.8588917816478092,0.5922201889162175,3,0.009999999999999998
14,0.3610119424998098,0.3122317803214867,481225.8788881813,0.9126040701538117,0.7228949722883231,3,0.021544346900318843
15,0.37000863690240327,0.32922041584587736,478642.2255381191,0.9070729907435056,0.7366303382367658,3,0.0464158883361278
16,0.37314646829974624,0.3177381548466012,482645.0243446074,0.9096551903619776,0.7241963823803579,3,0.09999999999999999
17,0.3644585957026523,0.3128656166834266,474359.5510355603,0.9169534234050062,0.7521147230106016,3,0.21544346900318836
18,0.3845001156697674,0.3354665869346253,468186.5671259231,0.8962587129645315,0.6697258323573317,3,0.46415888336127786
19,0.3504712575152521,0.382681024777656,426075.80865457037,0.8779017519924138,0.6354802020941622,3,1.0
20,0.4595326573247287,0.45403831872343237,378688.5323265584,0.7583845589853968,0.38706033547754504,4,0.0010000000000000007
21,0.4557825176145222,0.4709581598636048,364425.87984238926,0.7527020423076406,0.40559446917870795,4,0.002154434690031885
22,0.4522822426103094,0.4861346704399885,356191.58358921483,0.7635114825717849,0.4055636368248394,4,0.004641588833612782
23,0.4569654494211804,0.46252351716033135,374383.3455004345,0.7636418431807139,0.40651097919779666,4,0.009999999999999998
24,0.45750984971446756,0.49521125714512987,343426.52860800095,0.7551858497211482,0.37821676380074726,4,0.021544346900318843
