,auc_rnx,pearsonr,cca_stress,mds_isotonic,sammon_nlm,n_neighbors,min_dist
0,0.23512808679878539,0.10095350228880298,436986.26687570236,0.992740217663664,0.29680818912486023,2,0.0010000000000000007
1,0.22218003020833163,0.02425825693016371,465007.98793580267,0.9974265885167942,0.3036965620770312,2,0.002154434690031885
2,0.22867749527025658,0.06363081743810378,450415.3333795915,0.9952796192524069,0.2982808076108628,2,0.004641588833612782
3,0.2204604016274956,0.0498707759712598,454227.43975716253,0.9963166015107501,0.3039284249211503,2,0.009999999999999998
4,0.23492638278535408,0.09414440908038502,440200.6133080213,0.99167185796082,0.29874236998038517,2,0.021544346900318843
5,0.24140572991679984,0.12163670070139689,427712.2366311932,0.9905143750009451,0.294659781303171,2,0.0464158883361278
6,0.23396001378783413,0.028113573985413285,460016.01620749745,0.9964239541494996,0.3059215533551204,2,0.09999999999999999
7,0.24777137351337114,0.1405663944571791,413879.4555185537,0.9883752926252919,0.29538563788828065,2,0.21544346900318836
8,0.24489430410091179,0.14291807222277456,410966.4553724453,0.9876069120894859,0.297390769376094,2,0.46415888336127786
9,0.23213514404799052,0.054668263761020124,454929.4033766878,0.9955163542423344,0.30210195635435816,2,1.0
10,0.4517498888360895,0.4795474999487408,230531.09675576974,0.8522293198296264,0.3073573229928111,3,0.0010000000000000007
11,0.4463084722258293,0.48896690015739147,227399.50541212995,0.8441025636878505,0.289782428004769,3,0.002154434690031885
12,0.4479303879256205,0.4612795048317933,244713.4972835314,0.8544035286959344,0.3024221446568158,3,0.004641588833612782
13,0.44284729292599884,0.45565976454265367,247830.4728465202,0.8525942862632757,0.2883437207472905,3,0.009999999999999998
14,0.4559809963934632,0.5407122789523714,216899.41468027074,0.8202337016956599,0.2809361122085345,3,0.021544346900318843
15,0.46350036864916033,0.5461220979088428,212219.2218557078,0.8101216251779336,0.28356461919982484,3,0.0464158883361278
16,0.45325591250265307,0.48450651381696475,238360.4608385834,0.8466163629835908,0.281167691913635,3,0.09999999999999999
17,0.4474879662368368,0.47278297845489925,237915.26321683137,0.8510412979294625,0.28289652010621996,3,0.21544346900318836
18,0.4547001557175397,0.5951694866006949,190925.2549077518,0.783397662815032,0.2639803855318417,3,0.46415888336127786
19,0.3856537463454491,0.4509272996892839,250146.21335182962,0.8695966155422211,0.2755457033428209,3,1.0
20,0.47874600953377305,0.6239647569545128,189597.43250058632,0.771499000339962,0.30095400977504166,4,0.0010000000000000007
21,0.4592916032645628,0.5480223380220834,210967.98472320242,0.8178600991745185,0.3143751501999839,4,0.002154434690031885
22,0.4659654587866301,0.5833405539528851,209472.59241117613,0.8000203708032002,0.31167693234061833,4,0.004641588833612782
23,0.4649957107649474,0.5749870917275453,210121.8534440511,0.7994847721552866,0.31749203488006245,4,0.009999999999999998
24,0.4695292548614161,0.596528017559476,202731.6239164219,0.7924475959216735,0.2987883149460486,4,0.021544346900318843
25,0.4646610068492677,0.5797323824342198,197683.4563151544,0.7944761218630383,0.3052655723476751,4,0.0464158883361278
26,0.470922087361962,0.5950582968363064,199187.47091924827,0.792284908573308,0.3035617237867447,4,0.09999999999999999
27,0.46894384849290377,0.5866783502386574,188810.92065878992,0.7952382500032219,0.3061530667042593,4,0.21544346900318836
28,0.4597684154269675,0.6177648126447066,182517.42470480187,0.7764170876576696,0.2854289726432686,4,0.46415888336127786
29,0.43131475754588094,0.6125900945207601,180776.28703914207,0.7761548551229575,0.26657565057880417,4,1.0
30,0.47351563901003374,0.604439914222358,197431.41697113065,0.7860670566170294,0.32790787392395865,5,0.0010000000000000007
31,0.47040028895813796,0.604137555734113,196121.61100904527,0.7849885210709466,0.3242935162289216,5,0.002154434690031885
32,0.4715811540981961,0.5994310847086907,203371.9201797105,0.7899102712707572,0.3239396297988415,5,0.004641588833612782
33,0.48153500423703643,0.6231310772367459,185089.30090177868,0.778679312906412,0.3378895978228871,5,0.009999999999999998
34,0.4703168871507392,0.6140668961654607,195584.04558183945,0.7785063639052991,0.30091379070575003,5,0.021544346900318843
35,0.4818691403232562,0.6405700585794438,179114.63280878574,0.7613137034362504,0.32444857285707895,5,0.0464158883361278
36,0.47417315313257924,0.607561619072648,190937.38055935304,0.784144168996571,0.3234228539984036,5,0.09999999999999999
37,0.4750603948339635,0.6232970284641561,180975.14450117867,0.7750707026008375,0.3127238138619366,5,0.21544346900318836
38,0.4660802214762634,0.6282848929986478,172779.32977248591,0.7711919804826722,0.3195168114088536,5,0.46415888336127786
39,0.4219347542460438,0.6727443166845861,160777.15607516305,0.724714971772628,0.25462652172790834,5,1.0
40,0.4607793982485734,0.6170583119151729,190137.6610595735,0.7816302917730714,0.3272332286320309,6,0.0010000000000000007
41,0.460900376466291,0.5887809433507922,201828.93780342984,0.8021334409246624,0.3552464402595713,6,0.002154434690031885
42,0.4709440758704284,0.6263404281161875,185238.4143623124,0.7736880795644479,0.33629509020304227,6,0.004641588833612782
43,0.46417320264381123,0.6145731283115068,193509.35385444277,0.7836531632452206,0.32388604019401374,6,0.009999999999999998
44,0.4705615133727527,0.6331500739398445,184335.2129757175,0.7673854152784697,0.3325644570559674,6,0.021544346900318843
45,0.46500166102822305,0.6173018831030922,189672.15834983526,0.7817602393505457,0.3244495579182482,6,0.0464158883361278
46,0.4682381283628746,0.6000469047088794,189339.7437076438,0.792340962161563,0.33955216633409757,6,0.09999999999999999
47,0.4733127178281047,0.6201353178454282,180324.44781326473,0.7763705004234727,0.3125928325072974,6,0.21544346900318836
48,0.47134588960560964,0.6678941905280862,155355.35178050314,0.7352193522629707,0.28206426922684436,6,0.46415888336127786
49,0.43612087008567146,0.6715881710593452,156342.80354327778,0.7271198739443565,0.265786737635103,6,1.0
50,0.4715028774905169,0.6081137224703057,188174.7113208884,0.7882990166646541,0.34248266437004055,7,0.0010000000000000007
51,0.4694385599243948,0.5974548883951216,190935.17799119896,0.796627989260303,0.3584639550707177,7,0.002154434690031885
52,0.4729594319722296,0.5974655342633794,189785.5491942307,0.798916663962431,0.36605200464401083,7,0.004641588833612782
53,0.4720870451026167,0.6058320138563577,189463.81112239105,0.7927778902704551,0.3645340904217708,7,0.009999999999999998
54,0.4693973458019636,0.6039819788161159,190054.58941963295,0.7930552685030549,0.36187985152995183,7,0.021544346900318843
55,0.4737106154709489,0.590035887241712,195383.63956983434,0.8039682810770626,0.36766185881635527,7,0.0464158883361278
56,0.473274437305974,0.6156847874358518,185610.3295782238,0.7836214948293637,0.35070485859740114,7,0.09999999999999999
57,0.4745802492834693,0.6418034563032463,172398.91970695628,0.7601745487206725,0.3027436361027822,7,0.21544346900318836
58,0.46554713427490246,0.6703707477626424,155294.1116195675,0.7336183580833208,0.2692065030507235,7,0.46415888336127786
59,0.4374777916096408,0.6733746716576784,154685.41950689728,0.7328514677847792,0.25725882229832814,7,1.0
60,0.46674328575250135,0.598514624011186,187281.83270197574,0.7965359218689725,0.3700434728106444,8,0.0010000000000000007
61,0.46619058497553184,0.5916445017044933,190499.29251443787,0.7985889651669578,0.37084758728054096,8,0.002154434690031885
62,0.4677539360204894,0.5869372121306796,194663.2593764774,0.8039100306930949,0.3812768174676857,8,0.004641588833612782
63,0.46577190330650536,0.5972230591609886,190885.80150955636,0.79723105747302,0.3658521581867939,8,0.009999999999999998
64,0.4688446307759461,0.6017746157955876,187422.6862452649,0.7953713212870119,0.3654492015028922,8,0.021544346900318843
65,0.4698268253496351,0.5917464277143017,189754.68436661785,0.8018534260790976,0.3809852638213904,8,0.0464158883361278
66,0.47796899709506785,0.6102742334825028,185079.8938030291,0.7840561624064314,0.36141428987413754,8,0.09999999999999999
67,0.4754237040850963,0.6482157318298881,169628.07086846832,0.7555905708025807,0.34056348935753566,8,0.21544346900318836
68,0.4642888121501049,0.6547814380775002,160342.56865365626,0.7479959439424871,0.2879989278167399,8,0.46415888336127786
69,0.43833589849839855,0.6867375565931157,149993.85062993405,0.7140528865496634,0.2514567518563606,8,1.0
70,0.4651356803866169,0.5977423674222007,189461.1629877105,0.7987384178240122,0.37798617673503265,9,0.0010000000000000007
71,0.46248573488906225,0.6079177866209109,190127.7922057523,0.7879017913844253,0.36742129037032284,9,0.002154434690031885
72,0.4613818032988143,0.5905134229402215,192966.43509237058,0.8009940211636436,0.38370480963875264,9,0.004641588833612782
73,0.47067524835171237,0.6064451342277714,188094.37372127356,0.791257863394385,0.3813117414923304,9,0.009999999999999998
74,0.46395185932951777,0.6063650338152514,187221.1118403501,0.7898087190261116,0.3689446568364004,9,0.021544346900318843
75,0.463522362752747,0.6062951696333978,185899.7357506124,0.7898596605048168,0.3684567938062068,9,0.0464158883361278
76,0.4740643047754011,0.6264795242850525,178068.64625372633,0.7723828330257323,0.363066294831517,9,0.09999999999999999
77,0.4653732769913061,0.6437269165367677,170001.21151994978,0.7608077035484021,0.32700152412625094,9,0.21544346900318836
78,0.4638706646974861,0.6694595504969508,154880.1266841003,0.7333768512051693,0.2732470919935859,9,0.46415888336127786
79,0.4298611578074168,0.6855792337007903,148770.15279706294,0.7186726304885246,0.25970953106795863,9,1.0
80,0.4541571796508775,0.5859304486201028,193478.91214970895,0.8059333184310028,0.3787945897786589,10,0.0010000000000000007
81,0.456570898877101,0.5782832179849693,198277.46284462092,0.8126484687530638,0.40183712247495285,10,0.002154434690031885
82,0.4637489183613913,0.588445785143465,197007.87880705585,0.8058222293944255,0.4071446549187398,10,0.004641588833612782
83,0.45627681062313663,0.5699278916044686,200409.1988406514,0.8185348385449452,0.41073742830212223,10,0.009999999999999998
84,0.4569125335591679,0.5742678027624535,202118.82343189587,0.8144507461424709,0.4072152095868463,10,0.021544346900318843
85,0.4600222065316619,0.5691643160744707,201306.53206232455,0.8185515951515392,0.41109720294699825,10,0.0464158883361278
86,0.4635084590635554,0.5865339169800262,193013.4347874414,0.8049333396183519,0.38667795204150635,10,0.09999999999999999
87,0.47090181594482905,0.6244111368655347,176974.10642944404,0.7727473328788569,0.3429477572073288,10,0.21544346900318836
88,0.4585198002891609,0.6293634081258584,167721.1189405761,0.7675979009604023,0.3260806664283675,10,0.46415888336127786
89,0.439291347080323,0.6856431928733395,147143.81866241628,0.7118406768129535,0.26678363812298694,10,1.0
90,0.4663525130994134,0.6128973741644741,185703.5406588505,0.7873999058366983,0.3604025747586377,11,0.0010000000000000007
91,0.4611474586490628,0.6017891043474874,189873.29061836185,0.7926448488778758,0.3782265867577016,11,0.002154434690031885
92,0.4676217116371356,0.5882742555053798,195758.13527325323,0.8039013316762293,0.39660048699315226,11,0.004641588833612782
93,0.4657085418303796,0.5964593476477249,189935.05966310552,0.7983112267970306,0.3863623857135688,11,0.009999999999999998
94,0.46502730978965645,0.6119828393994686,184855.58929400233,0.7873999589222633,0.3696678662596039,11,0.021544346900318843
95,0.46528888123965917,0.6052889450290159,188861.5220428987,0.7929030742654347,0.3723687658934306,11,0.0464158883361278
96,0.46540207322612726,0.5888007061738623,190820.49388819688,0.8058829049806147,0.38088506187985716,11,0.09999999999999999
97,0.469381571900011,0.6326525942315346,173071.44048506918,0.7689285766396048,0.32576973375302803,11,0.21544346900318836
98,0.4598313516342675,0.6865379198466721,149111.60844608152,0.7128641077271552,0.270376568921381,11,0.46415888336127786
99,0.44091503354435446,0.7110413382902719,137906.17796147312,0.6913992679849139,0.24730238436345348,11,1.0
100,0.45526648786068963,0.5756565289498385,197042.93115616182,0.8153733534931026,0.4068883526949496,12,0.0010000000000000007
101,0.45777788442139666,0.563830531204139,202358.23472623294,0.8217810529700763,0.41485495684031076,12,0.002154434690031885
102,0.459146657351951,0.5993441200421392,188420.23450850797,0.7967647709466128,0.3762025756368858,12,0.004641588833612782
103,0.45805987852299007,0.5671105078635295,199047.59219819054,0.8195046967066588,0.4112088495495286,12,0.009999999999999998
104,0.4586229978948493,0.5709822632976482,200193.57407901963,0.8174960289159064,0.40892513922745094,12,0.021544346900318843
105,0.46111031213586506,0.5857962001740741,193266.7157674323,0.8053333105559201,0.3900911606362163,12,0.0464158883361278
106,0.4663149446142997,0.6246200148025827,177194.8595652163,0.7765189156060455,0.34327149041139876,12,0.09999999999999999
107,0.4675661973963223,0.6399885941723316,168189.04212402942,0.7629445527096075,0.340676057192015,12,0.21544346900318836
