,n_neighbors,min_dist,qij_score
383,45,0.25,1.7008511155600292
384,45,0.5,1.4783802289789305
385,45,0.75,1.358154725778581
386,45,1.0,1.3280189336156925
387,46,0.01,1.9081500306254178
388,46,0.025,1.9313015018969928
389,46,0.05,1.8210696013932752
390,46,0.075,1.7757114646866432
391,46,0.1,1.7540037769411985
392,46,0.25,1.6763712579635195
393,46,0.5,1.4992177906538213
394,46,0.75,1.3616314626208004
395,46,1.0,1.242145584384411
396,48,0.01,1.8758415901410093
397,48,0.025,1.8377458301293395
398,48,0.05,1.8440180263695254
399,48,0.075,1.804105714092615
400,48,0.1,1.761518412149293
401,48,0.25,1.6157796751185929
402,48,0.5,1.4065385066979958
403,48,0.75,1.3624788035651187
404,48,1.0,1.3087333387755757
405,49,0.01,1.9152956915335988
406,49,0.025,1.8655985908688377
407,49,0.05,1.8201116176326453
408,49,0.075,1.780254302916605
409,49,0.1,1.7778224458722827
410,49,0.25,1.5940698589902098
411,49,0.5,1.4195342227079228
412,49,0.75,1.311219598246442
413,49,1.0,1.3172087537860353
414,50,0.01,1.8593096327973537
415,50,0.025,1.9245229345839263
416,50,0.05,1.8278041234725837
417,50,0.075,1.8007850674868147
418,50,0.1,1.758630011642854
419,50,0.25,1.6405216883457845
420,50,0.5,1.5000573292254256
421,50,0.75,1.3468555131205493
422,50,1.0,1.178103881878866
423,52,0.01,1.7684890537017504
424,52,0.025,1.8451392510826796
425,52,0.05,1.8395607156158347
426,52,0.075,1.7340525026164713
427,52,0.1,1.8226738336924724
428,52,0.25,1.645044761139058
429,52,0.5,1.4395232538419442
430,52,0.75,1.3167948359923374
431,52,1.0,1.3109222069973914
432,53,0.01,1.8491486515868187
433,53,0.025,1.8481962295734329
434,53,0.05,1.8331198115943792
435,53,0.075,1.7607141864467515
436,53,0.1,1.7209190267131307
437,53,0.25,1.6284127468365872
438,53,0.5,1.4351736268359145
439,53,0.75,1.2824574844664394
440,53,1.0,1.2487089847551207
441,55,0.01,1.9125203769035055
442,55,0.025,1.8727093213886494
443,55,0.05,1.7858281072511817
444,55,0.075,1.791585766073303
445,55,0.1,1.805110201885456
446,55,0.25,1.6232574291606525
447,55,0.5,1.4037380606572976
448,55,0.75,1.3513494850466214
449,55,1.0,1.2944113828644728
450,57,0.01,1.9007463856635427
451,57,0.025,1.827878306456582
452,57,0.05,1.7933283538302867
453,57,0.075,1.7458990780860484
454,57,0.1,1.6761143696392757
455,57,0.25,1.5748645504881393
456,57,0.5,1.4050388245794148
457,57,0.75,1.3182113163241427
458,57,1.0,1.2601836411958365
459,58,0.01,1.8684687500429566
