,n_neighbors,min_dist,qij_score
131,16,0.25,0.6426879755716186
132,16,0.5,0.5444969596223359
133,16,0.75,0.5788840332051688
134,16,1.0,0.5375431322205682
135,17,0.01,0.6822276682144484
136,17,0.025,0.6896143330604492
137,17,0.05,0.6968205596017398
138,17,0.075,0.6896036114129362
139,17,0.1,0.6342774316824986
140,17,0.25,0.6133484655758092
141,17,0.5,0.5537965666167288
142,17,0.75,0.5227739071780011
143,17,1.0,0.5013453650633419
144,18,0.01,0.8034596829454586
145,18,0.025,0.7525445422044656
146,18,0.05,0.7271852999928345
147,18,0.075,0.7430126093091562
148,18,0.1,0.7164660905805462
149,18,0.25,0.6227738647811734
150,18,0.5,0.6367940285071967
151,18,0.75,0.5275510282844476
152,18,1.0,0.5855189594558787
153,19,0.01,0.6863987236532303
154,19,0.025,0.7311495392696461
155,19,0.05,0.7362917996900276
156,19,0.075,0.6789197100390201
157,19,0.1,0.696249706278433
158,19,0.25,0.5921586095477771
159,19,0.5,0.6013025865333805
160,19,0.75,0.5601318962112547
161,19,1.0,0.6161098839330101
162,20,0.01,0.7774537205576895
163,20,0.025,0.7503488913258263
164,20,0.05,0.7361993170920407
165,20,0.075,0.7185003273994042
166,20,0.1,0.6084445494894322
167,20,0.25,0.58034312776745
168,20,0.5,0.6077674582662045
169,20,0.75,0.545807779721116
170,20,1.0,0.5114014269940235
171,21,0.01,0.7410588347641678
172,21,0.025,0.714294479349256
173,21,0.05,0.6806524494593624
174,21,0.075,0.7132312935855225
175,21,0.1,0.6743998983167963
176,21,0.25,0.6288927763416297
177,21,0.5,0.605331141406003
178,21,0.75,0.5520590608312599
179,21,1.0,0.5397710152382285
180,22,0.01,0.7419938459401845
181,22,0.025,0.7664711822181527
182,22,0.05,0.7328098703780466
183,22,0.075,0.6983110391002789
184,22,0.1,0.6506863750702827
185,22,0.25,0.6624442627799354
186,22,0.5,0.6191590641878939
187,22,0.75,0.5249667549608912
188,22,1.0,0.6107272535617145
189,23,0.01,0.6639150293990497
190,23,0.025,0.7616301831996442
191,23,0.05,0.7241626955387908
192,23,0.075,0.7029870279859072
193,23,0.1,0.7016441390297832
194,23,0.25,0.6096298748830211
195,23,0.5,0.5892555196088711
196,23,0.75,0.5842219963010731
197,23,1.0,0.5795827929343211
198,24,0.01,0.7485702887161843
199,24,0.025,0.7008263176839762
200,24,0.05,0.7624110586247053
201,24,0.075,0.6993681533918199
202,24,0.1,0.6756621451440346
203,24,0.25,0.6525666505018606
204,24,0.5,0.6242810029501111
205,24,0.75,0.5782147588504198
206,24,1.0,0.6132374692283218
207,25,0.01,0.7196168542703596
208,25,0.025,0.7255853970912458
209,25,0.05,0.7114942614950213
210,25,0.075,0.7198045593845848
211,25,0.1,0.6686440623098218
212,25,0.25,0.6338776344486226
213,25,0.5,0.5633856955978018
214,25,0.75,0.5210920055181862
215,25,1.0,0.5870552890912872
216,26,0.01,0.7396792411103323
217,26,0.025,0.7364246532724987
218,26,0.05,0.726791667979672
219,26,0.075,0.6677702325849832
220,26,0.1,0.703112133293744
221,26,0.25,0.649976686082228
222,26,0.5,0.572435549556797
223,26,0.75,0.5717846449523254
224,26,1.0,0.5452214242254438
225,27,0.01,0.7251575572666145
226,27,0.025,0.7358841912156233
227,27,0.05,0.7213994433880266
228,27,0.075,0.6959005368488818
229,27,0.1,0.6952514376064851
230,27,0.25,0.6646332596567497
231,27,0.5,0.5984089546023927
232,27,0.75,0.5560806923088162
233,27,1.0,0.5338405104839179
234,28,0.01,0.70999838845505
235,28,0.025,0.725090801877954
236,28,0.05,0.7473751841312986
237,28,0.075,0.7141274093578156
238,28,0.1,0.6999734152498416
239,28,0.25,0.6665280995068787
