,auc_rnx,pearsonr,cca_stress,mds_isotonic,sammon_nlm,n_neighbors,min_dist
0,0.27731667610130906,0.2951769894990873,3137478.460319658,0.9507757268161852,18.936061774608966,2,0.0010000000000000007
1,0.2777112572029298,0.3249240246910551,3106683.6519102263,0.9441585985270987,38.157593075517276,2,0.002154434690031885
2,0.2784402773031657,0.3129019938946,3099304.041934277,0.9468223724274718,23.963941830666442,2,0.004641588833612782
3,0.27676643158978154,0.2590342551447731,3233230.991636783,0.9597616108434907,22.3269643161153,2,0.009999999999999998
4,0.2806682707332982,0.31425249107629827,3100768.769917219,0.9465797243017793,33.604769486466125,2,0.021544346900318843
5,0.2737665785286952,0.2677850546794122,3221434.2520312835,0.9585875868044728,38.511260191404546,2,0.0464158883361278
6,0.2828722230352768,0.34034433752241844,3037795.353056621,0.9390286977598957,19.267266039516226,2,0.09999999999999999
7,0.2805510132328285,0.33554706576907845,3078112.402521886,0.9398876968041031,27.396819654499556,2,0.21544346900318836
8,0.26745529544536806,0.2697112969284117,3292634.75032855,0.9603666257796061,36.74077951930405,2,0.46415888336127786
9,0.24060050624115586,0.21345265656800655,3445837.4051512033,0.9725151761643384,61.3976051704808,2,1.0
10,0.3390884097249702,0.1992782685144347,3153261.1724274317,0.9583851032659738,4.191985826431046,3,0.0010000000000000007
11,0.33793822840757043,0.19988857481542904,3092068.739841064,0.9589242828613387,15.976059389147586,3,0.002154434690031885
12,0.3343094249132062,0.20791475454352698,3116135.0595988487,0.9570217037885422,9.05177923123178,3,0.004641588833612782
13,0.3312256034998524,0.16610870714485726,3236324.8693215847,0.9635524314860351,19.354469951191533,3,0.009999999999999998
14,0.32929036434868264,0.19339832404255014,3202418.566684747,0.9573924961093032,20.285717802022464,3,0.021544346900318843
15,0.3260879083771554,0.16750604757270657,3278268.9645254607,0.9678803975098569,12.562070916345228,3,0.0464158883361278
16,0.34246425612898007,0.1951842038421969,3085535.1667441814,0.9569657468235218,8.482708226309873,3,0.09999999999999999
17,0.34993973835914205,0.22651905396089883,3072019.548610954,0.9565173210462257,4.12928443323925,3,0.21544346900318836
18,0.3414240971583896,0.23533551239397488,3038562.1075768024,0.9555485680371715,15.701783066730773,3,0.46415888336127786
19,0.3013956460047252,0.2586760920643301,2992208.5623455252,0.9527907489005691,8.256817665200565,3,1.0
20,0.3634405087346802,0.20318972266811264,2891195.954662693,0.9562893744656388,0.3624521092629357,4,0.0010000000000000007
21,0.3530705669417644,0.18277835590806613,2915432.0463809185,0.9606152489693583,0.4005848998571137,4,0.002154434690031885
22,0.36335637833736073,0.22770098621083792,2885733.666815942,0.9462026879828592,0.36931763584721633,4,0.004641588833612782
