,n_neighbors,min_dist,qij_score
0,2,0.0010000000000000007,0.28184347114997355
1,2,0.002154434690031885,0.206516976347139
2,2,0.004641588833612782,0.2139138057329683
3,2,0.009999999999999998,0.21980911296141228
4,2,0.021544346900318843,0.25650948492068987
5,2,0.0464158883361278,0.23079151480164084
6,2,0.09999999999999999,0.1256355048746837
7,2,0.21544346900318836,0.23449612783730328
8,2,0.46415888336127786,0.23500310326039164
9,2,1.0,0.1909701604856724
10,3,0.0010000000000000007,1.5029614266804328
11,3,0.002154434690031885,1.4945743927018422
12,3,0.004641588833612782,1.5396907271994724
13,3,0.009999999999999998,1.4490820931455848
14,3,0.021544346900318843,1.5094429460487808
15,3,0.0464158883361278,1.2737093251848814
16,3,0.09999999999999999,1.0423820227014082
17,3,0.21544346900318836,1.5423868401312624
18,3,0.46415888336127786,1.2526709611898428
19,3,1.0,0.927043310837161
20,4,0.0010000000000000007,1.9939069612285762
21,4,0.002154434690031885,1.9705442333459697
22,4,0.004641588833612782,1.952238204384344
23,4,0.009999999999999998,2.0597172324052138
24,4,0.021544346900318843,2.0082991122060605
25,4,0.0464158883361278,1.9203998475319253
26,4,0.09999999999999999,1.2959802060798364
27,4,0.21544346900318836,1.7436696087551276
28,4,0.46415888336127786,1.5813566633089828
29,4,1.0,1.293428561143251
30,5,0.0010000000000000007,2.033232021809695
31,5,0.002154434690031885,1.92945811861398
32,5,0.004641588833612782,2.0013127202833205
33,5,0.009999999999999998,2.0319598881371714
34,5,0.021544346900318843,1.9917534587460977
35,5,0.0464158883361278,1.959472839322887
36,5,0.09999999999999999,1.5382117664053285
37,5,0.21544346900318836,1.8118108426311466
38,5,0.46415888336127786,1.6279892002253693
39,5,1.0,1.3901556297109283
40,6,0.0010000000000000007,2.24269843427295
41,6,0.002154434690031885,2.19639734043639
42,6,0.004641588833612782,2.1624357554422047
43,6,0.009999999999999998,2.217265188716302
44,6,0.021544346900318843,2.1811927041420867
45,6,0.0464158883361278,2.1285284251599657
46,6,0.09999999999999999,1.9356732493712745
47,6,0.21544346900318836,1.953841612012262
48,6,0.46415888336127786,1.7393872161034185
49,6,1.0,1.5145325240073344
50,7,0.0010000000000000007,2.242306404002775
51,7,0.002154434690031885,2.220016072782991
52,7,0.004641588833612782,2.2276861759286537
53,7,0.009999999999999998,2.2055771699825426
54,7,0.021544346900318843,2.194314349759405
55,7,0.0464158883361278,2.1527361199032304
56,7,0.09999999999999999,1.8893506236063469
57,7,0.21544346900318836,1.995158978812406
58,7,0.46415888336127786,1.796652873778727
59,7,1.0,1.5371758374633882
60,8,0.0010000000000000007,2.232961009783151
61,8,0.002154434690031885,2.2357705994940336
62,8,0.004641588833612782,2.2552868217682702
63,8,0.009999999999999998,2.240487005894182
64,8,0.021544346900318843,2.2456196198815364
65,8,0.0464158883361278,2.1873286374365
66,8,0.09999999999999999,2.129612070993724
67,8,0.21544346900318836,2.0359408560504013
68,8,0.46415888336127786,1.802332684416076
69,8,1.0,1.567334483714149
70,9,0.0010000000000000007,2.2625764987720616
71,9,0.002154434690031885,2.2834849005667803
72,9,0.004641588833612782,2.2376379001267463
73,9,0.009999999999999998,2.236300801025726
74,9,0.021544346900318843,2.2175682612801504
75,9,0.0464158883361278,2.2035209541125105
76,9,0.09999999999999999,2.0560834152279215
77,9,0.21544346900318836,1.9751170348756983
78,9,0.46415888336127786,1.779459161487999
79,9,1.0,1.5347170431462487
80,10,0.0010000000000000007,2.1548752166275444
81,10,0.002154434690031885,2.218877487030392
82,10,0.004641588833612782,2.2347393747220465
83,10,0.009999999999999998,2.2201762500262054
84,10,0.021544346900318843,2.1906624911658303
85,10,0.0464158883361278,2.148277264535906
86,10,0.09999999999999999,2.1201056374806906
87,10,0.21544346900318836,2.026022183200011
88,10,0.46415888336127786,1.819251569286673
89,10,1.0,1.608141087391757
90,11,0.0010000000000000007,2.2050313554898304
91,11,0.002154434690031885,2.240579916066652
92,11,0.004641588833612782,2.2130429725772474
93,11,0.009999999999999998,2.1895278914338947
94,11,0.021544346900318843,2.189324593311797
95,11,0.0464158883361278,2.2001929090832
96,11,0.09999999999999999,2.0823964770262444
97,11,0.21544346900318836,1.9790378538297855
98,11,0.46415888336127786,1.7829687201730233
99,11,1.0,1.6057400730739075
100,12,0.0010000000000000007,2.252117524871055
101,12,0.002154434690031885,2.1833342300957623
102,12,0.004641588833612782,2.197293711463249
103,12,0.009999999999999998,2.1829928009985506
104,12,0.021544346900318843,2.2226125513758808
105,12,0.0464158883361278,2.1685407277129434
106,12,0.09999999999999999,2.1590877726871183
107,12,0.21544346900318836,2.0164112698544314
108,12,0.46415888336127786,1.7394193355823966
109,12,1.0,1.5484199893677286
110,13,0.0010000000000000007,2.1816674082014513
111,13,0.002154434690031885,2.2301954750329784
112,13,0.004641588833612782,2.2154471181537203
113,13,0.009999999999999998,2.1881976525606452
114,13,0.021544346900318843,2.208363604734954
115,13,0.0464158883361278,2.160610361963975
116,13,0.09999999999999999,2.0566669510472346
117,13,0.21544346900318836,1.9169752260162725
118,13,0.46415888336127786,1.841242592448463
119,13,1.0,1.5381736036296443
120,14,0.0010000000000000007,2.1918520743320564
121,14,0.002154434690031885,2.2279424770354206
122,14,0.004641588833612782,2.2247439579713766
123,14,0.009999999999999998,2.1557680997137973
124,14,0.021544346900318843,2.2100685160507005
125,14,0.0464158883361278,2.182803800675535
126,14,0.09999999999999999,2.1100340361045213
127,14,0.21544346900318836,2.0210248620922764
128,14,0.46415888336127786,1.850324554155715
129,14,1.0,1.526903187519694
130,15,0.0010000000000000007,2.2029877979284995
131,15,0.002154434690031885,2.224244465079641
132,15,0.004641588833612782,2.230710712161244
133,15,0.009999999999999998,2.172880163113802
134,15,0.021544346900318843,2.168832582058625
